cdate,cp,pctlead,slope6,slope7
2011-08-26,1176.8000,2.8280,0.5221,-0.2119
2011-08-29,1210.0800,0.2347,1.2347,0.8536
2011-08-30,1212.9200,0.4922,1.2551,1.0871
2011-08-31,1218.8900,-1.1871,0.7902,1.1430
2011-09-01,1204.4200,-2.5282,0.3734,0.5032
2011-09-02,1173.9700,-0.7436,0.2042,-0.0434
2011-09-06,1165.2400,2.8646,-0.1609,0.0714
2011-09-07,1198.6200,-1.0612,-0.1597,0.2603
2011-09-08,1185.9000,-2.6705,-0.3781,-0.2892
2011-09-09,1154.2300,0.6966,-0.9130,-0.7070
2011-09-12,1162.2700,0.9120,-0.5987,-0.6867
2011-09-13,1172.8700,1.3480,-0.0156,-0.3841
2011-09-14,1188.6801,1.7187,0.3319,0.1788
2011-09-15,1209.1100,0.5707,0.1483,0.5304
2011-09-16,1216.0100,-0.9803,0.4239,0.2098
2011-09-19,1204.0900,-0.1661,0.6970,0.2190
2011-09-20,1202.0900,-2.9390,0.5536,0.5728
2011-09-21,1166.7600,-3.1883,-0.0850,0.0537
2011-09-22,1129.5601,0.6082,-0.8294,-0.5208
2011-09-23,1136.4301,2.3336,-1.0302,-0.6323
2011-09-26,1162.9500,1.0688,-0.7578,-0.5617
2011-09-27,1175.3800,-2.0691,-0.4117,-0.4969
2011-09-28,1151.0601,0.8114,-0.7372,-0.6527
2011-09-29,1160.4000,-2.4974,-0.0920,-0.5158
2011-09-30,1131.4200,-2.8451,0.0269,-0.4392
2011-10-03,1099.2300,2.2488,-0.5407,-0.3783
2011-10-04,1123.9500,1.7866,-0.5701,-0.1559
2011-10-05,1144.0300,1.8304,-0.4603,-0.2369
2011-10-06,1164.9700,-0.8163,0.2038,-0.1305
2011-10-07,1155.4600,3.4125,-0.0724,0.0551
2011-10-10,1194.8900,0.0544,0.9222,0.4304
2011-10-11,1195.5400,0.9795,1.3800,0.7938
2011-10-12,1207.2500,-0.2974,1.1795,1.3196
2011-10-13,1203.6600,1.7380,0.8373,0.9643
2011-10-14,1224.5800,-1.9370,0.8301,0.9651
2011-10-17,1200.8600,2.0419,0.6282,0.4282
2011-10-18,1225.3800,-1.2649,0.4201,0.8272
2011-10-19,1209.8800,0.4554,0.1972,0.1770
2011-10-20,1215.3900,1.8809,0.1118,0.2339
2011-10-21,1238.2500,1.2873,0.4729,0.3639
2011-10-24,1254.1899,-2.0045,0.4032,0.5897
2011-10-25,1229.0500,1.0537,0.3824,0.0521
2011-10-26,1242.0000,3.4291,0.2249,0.4776
2011-10-27,1284.5900,0.0389,1.0010,0.6827
2011-10-28,1285.0900,-2.4738,0.9252,0.8597
2011-10-31,1253.3000,-2.7942,0.1994,0.4315
2011-11-01,1218.2800,1.6105,-0.4780,-0.2278
2011-11-02,1237.9000,1.8782,0.1177,-0.1862
2011-11-03,1261.1500,-0.6280,0.2540,0.3655
2011-11-04,1253.2300,0.6296,-0.4176,0.1277
2011-11-07,1261.1200,1.1736,-0.3202,-0.2676
2011-11-08,1275.9200,-3.6695,0.3013,-0.1047
2011-11-09,1229.1000,0.8624,0.1439,-0.2770
2011-11-10,1239.7000,1.9481,0.0239,0.2446
2011-11-11,1263.8500,-0.9550,0.0359,0.2954
2011-11-14,1251.7800,0.4817,-0.0193,-0.1068
2011-11-15,1257.8101,-1.6616,-0.0440,0.0522
2011-11-16,1236.9100,-1.6800,-0.5216,-0.2765
2011-11-17,1216.1300,-0.0395,-0.1737,-0.6876
2011-11-18,1215.6500,-1.8648,-0.3232,-0.1549
2011-11-21,1192.9800,-0.4141,-0.9614,-0.5410
2011-11-22,1188.0400,-2.2095,-0.8723,-0.8857
2011-11-23,1161.7900,-0.2686,-1.3315,-1.0625
2011-11-25,1158.6700,2.9240,-1.0968,-1.1844
2011-11-28,1192.5500,0.2214,-0.3317,-0.5328
2011-11-29,1195.1899,4.3315,-0.2886,-0.2521
2011-11-30,1246.9600,-0.1909,0.7557,0.3756
2011-12-01,1244.5800,-0.0241,0.7853,0.6152
2011-12-02,1244.2800,1.0287,1.1328,0.6660
2011-12-05,1257.0800,0.1106,1.3334,1.1159
2011-12-06,1258.4700,0.2018,0.8852,1.1552
2011-12-07,1261.0100,-2.1142,0.8762,0.7862
2011-12-08,1234.3500,1.6883,-0.1681,0.4477
2011-12-09,1255.1899,-1.4914,0.1413,0.0940
2011-12-12,1236.4700,-0.8686,-0.1041,-0.0927
2011-12-13,1225.7300,-1.1348,-0.4196,-0.2125
2011-12-14,1211.8199,0.3243,-0.6283,-0.5212
2011-12-15,1215.7500,0.3216,-0.6133,-0.4944
2011-12-16,1219.6600,-1.1733,-0.1995,-0.4809
2011-12-19,1205.3500,2.9825,-0.6814,-0.3384
2011-12-20,1241.3000,0.1950,0.0660,-0.1623
2011-12-21,1243.7200,0.8266,0.2452,0.0847
2011-12-22,1254.0000,0.9035,0.5716,0.3290
2011-12-23,1265.3300,0.0079,0.6674,0.6190
2011-12-27,1265.4301,-1.2478,0.6123,0.5714
2011-12-28,1249.6400,1.0707,0.5890,0.3436
2011-12-29,1263.0200,-0.4291,0.2880,0.6567
2011-12-30,1257.6000,1.5474,0.1837,0.1853
2012-01-03,1277.0601,0.0188,0.3043,0.3775
2012-01-04,1277.3000,0.2944,0.1577,0.2631
2012-01-05,1281.0601,-0.2537,0.2055,0.1773
2012-01-06,1277.8101,0.2262,0.3690,0.1394
2012-01-09,1280.7000,0.8886,0.2311,0.3484
2012-01-10,1292.0800,0.0310,0.4486,0.3249
2012-01-11,1292.4800,0.2337,0.2002,0.3885
2012-01-12,1295.5000,-0.4948,0.2358,0.2050
2012-01-13,1289.0900,0.3553,0.1039,0.1309
2012-01-17,1293.6700,1.1108,0.2048,0.1398
2012-01-18,1308.0400,0.4939,0.3518,0.3340
2012-01-19,1314.5000,0.0669,0.2877,0.3720
2012-01-20,1315.3800,0.0471,0.2930,0.2558
2012-01-23,1316.0000,-0.1026,0.2616,0.2576
2012-01-24,1314.6500,0.8679,0.3251,0.2093
2012-01-25,1326.0601,-0.5754,0.4103,0.4024
2012-01-26,1318.4301,-0.1593,0.1314,0.2687
2012-01-27,1316.3300,-0.2522,0.0231,0.0899
2012-01-30,1313.0100,-0.0457,-0.0300,-0.0162
2012-01-31,1312.4100,0.8900,-0.0454,-0.0322
2012-02-01,1324.0900,0.1095,0.1193,0.0877
2012-02-02,1325.5400,1.4605,-0.0066,0.1179
2012-02-03,1344.9000,-0.0424,0.3335,0.2036
2012-02-06,1344.3300,0.2023,0.3516,0.2791
2012-02-07,1347.0500,0.2160,0.4256,0.3299
2012-02-08,1349.9600,0.1474,0.4673,0.3953
2012-02-09,1351.9500,-0.6886,0.3455,0.4212
2012-02-10,1342.6400,0.6800,0.2116,0.1972
2012-02-13,1351.7700,-0.0940,0.0849,0.2781
2012-02-14,1350.5000,-0.5383,0.0762,0.0593
2012-02-15,1343.2300,1.1026,-0.0472,-0.0117
2012-02-16,1358.0400,0.2349,0.0998,0.1163
2012-02-17,1361.2300,0.0720,0.1145,0.1191
2012-02-21,1362.2100,-0.3340,0.2408,0.1083
2012-02-22,1357.6600,0.4272,0.0724,0.1584
2012-02-23,1363.4600,0.1672,0.1591,0.1231
2012-02-24,1365.7400,0.1355,0.2756,0.1602
2012-02-27,1367.5900,0.3356,0.1168,0.2555
2012-02-28,1372.1801,-0.4737,0.1337,0.1481
2012-02-29,1365.6801,0.6158,0.0424,0.0466
2012-03-01,1374.0900,-0.3246,0.2002,0.1242
2012-03-02,1369.6300,-0.3870,0.0751,0.1250
2012-03-05,1364.3300,-1.5370,-0.0172,0.0091
2012-03-06,1343.3600,0.6901,-0.2959,-0.2342
2012-03-07,1352.6300,0.9818,-0.2393,-0.1568
2012-03-08,1365.9100,0.3631,0.0028,-0.0658
2012-03-09,1370.8700,0.0160,-0.0394,0.0544
2012-03-12,1371.0900,1.8132,0.0179,-0.0315
2012-03-13,1395.9500,-0.1196,0.3856,0.2752
2012-03-14,1394.2800,0.5967,0.6172,0.3122
2012-03-15,1402.6000,0.1119,0.6020,0.6137
2012-03-16,1404.1700,0.3974,0.4588,0.5311
2012-03-19,1409.7500,-0.3001,0.4641,0.4497
2012-03-20,1405.5200,-0.1871,0.4093,0.3542
2012-03-21,1402.8900,-0.7207,0.0824,0.3240
2012-03-22,1392.7800,0.3109,-0.0178,-0.0323
2012-03-23,1397.1100,1.3886,-0.0653,0.0288
2012-03-26,1416.5100,-0.2817,0.1465,0.1415
2012-03-27,1412.5200,-0.4942,0.0329,0.0849
2012-03-28,1405.5400,-0.1608,0.0002,-0.0428
2012-03-29,1403.2800,0.3698,0.0046,-0.0228
2012-03-30,1408.4700,0.7505,0.1858,0.0567
2012-04-02,1419.0400,-0.3989,0.2591,0.2663
2012-04-03,1413.3800,-1.0203,-0.0370,0.1647
2012-04-04,1398.9600,-0.0629,-0.1605,-0.1780
2012-04-05,1398.0800,-1.1358,-0.0884,-0.1466
2012-04-09,1382.2000,-1.7081,-0.2504,-0.2376
2012-04-10,1358.5900,0.7449,-0.5959,-0.4570
2012-04-11,1368.7100,1.3779,-0.6049,-0.4083
2012-04-12,1387.5699,-1.2475,-0.3112,-0.3242
2012-04-13,1370.2600,-0.0504,-0.3472,-0.4462
2012-04-16,1369.5699,1.5487,-0.3461,-0.3050
2012-04-17,1390.7800,-0.4055,0.1041,-0.0758
2012-04-18,1385.1400,-0.5934,0.3210,0.0305
2012-04-19,1376.9200,0.1169,0.0992,0.1900
2012-04-20,1378.5300,-0.8408,-0.1093,0.1017
2012-04-23,1366.9399,0.3680,-0.0402,-0.2140
2012-04-24,1371.9700,1.3645,0.0290,0.0177
2012-04-25,1390.6899,0.6680,-0.0011,0.2186
2012-04-26,1399.9800,0.2414,0.1791,0.0951
2012-04-27,1403.3600,-0.3884,0.3181,0.1881
2012-04-30,1397.9100,0.5658,0.2326,0.2162
2012-05-01,1405.8199,-0.2497,0.4645,0.2803
2012-05-02,1402.3101,-0.7659,0.3612,0.3620
2012-05-03,1391.5699,-1.6147,0.0105,0.2002
2012-05-04,1369.1000,0.0351,-0.3689,-0.2210
2012-05-07,1369.5800,-0.4279,-0.4052,-0.3121
2012-05-08,1363.7200,-0.6702,-0.4118,-0.4087
2012-05-09,1354.5800,0.2517,-0.6210,-0.4487
2012-05-10,1357.9900,-0.3387,-0.5401,-0.4978
2012-05-11,1353.3900,-1.1113,-0.4674,-0.5117
2012-05-14,1338.3500,-0.5746,-0.3779,-0.5598
2012-05-15,1330.6600,-0.4404,-0.4806,-0.4060
2012-05-16,1324.8000,-1.5051,-0.4829,-0.4752
2012-05-17,1304.8600,-0.7388,-0.6207,-0.6285
2012-05-18,1295.2200,1.6036,-0.7898,-0.6379
2012-05-21,1315.9900,0.0486,-0.4728,-0.4534
2012-05-22,1316.6300,0.1694,-0.2753,-0.3984
2012-05-23,1318.8600,0.1380,-0.1498,-0.2117
2012-05-24,1320.6801,-0.2166,-0.0523,-0.1085
2012-05-25,1317.8199,1.1079,0.1644,-0.0760
2012-05-29,1332.4200,-1.4335,0.4696,0.2990
2012-05-30,1313.3199,-0.2277,-0.0337,0.1960
2012-05-31,1310.3300,-2.4643,-0.0796,-0.0613
2012-06-01,1278.0400,0.0110,-0.5185,-0.4198
2012-06-04,1278.1801,0.5727,-0.5428,-0.4446
2012-06-05,1285.5000,2.3049,-0.4145,-0.3859
2012-06-06,1315.1300,-0.0106,-0.2222,-0.0295
2012-06-07,1314.9900,0.8114,0.0215,-0.1916
2012-06-08,1325.6600,-1.2620,0.1966,0.1355
2012-06-11,1308.9301,1.1651,0.3946,-0.0154
2012-06-12,1324.1801,-0.7023,0.5842,0.5041
2012-06-13,1314.8800,1.0815,0.3717,0.3994
2012-06-14,1329.1000,1.0338,0.1764,0.4722
2012-06-15,1342.8400,0.1445,0.3505,0.2992
2012-06-18,1344.7800,0.9816,0.2401,0.3207
2012-06-19,1357.9800,-0.1686,0.6121,0.3467
2012-06-20,1355.6899,-2.2262,0.3917,0.4991
2012-06-21,1325.5100,0.7175,0.1320,0.0142
2012-06-22,1335.0200,-1.5955,0.0734,0.2145
2012-06-25,1313.7200,0.4773,-0.3625,-0.1640
2012-06-26,1319.9900,0.8985,-0.3096,-0.2443
2012-06-27,1331.8500,-0.2110,-0.3274,-0.1384
2012-06-28,1329.0400,2.4920,-0.3350,-0.3108
2012-06-29,1362.1600,0.2459,0.4586,0.0694
2012-07-02,1365.5100,0.6232,0.3801,0.4275
2012-07-03,1374.0200,-0.4687,0.7461,0.4151
2012-07-05,1367.5800,-0.9433,0.5854,0.5699
2012-07-06,1354.6801,-0.1639,0.2800,0.3657
2012-07-09,1352.4600,-0.8126,0.2864,0.2168
2012-07-10,1341.4700,-0.0015,-0.2537,0.1306
2012-07-11,1341.4500,-0.4987,-0.2959,-0.2181
2012-07-12,1334.7600,1.6497,-0.4851,-0.3248
2012-07-13,1356.7800,-0.2314,-0.1336,-0.1824
2012-07-16,1353.6400,0.7410,-0.0129,-0.1477
2012-07-17,1363.6700,0.6680,0.1385,0.0952
2012-07-18,1372.7800,0.2717,0.3854,0.2147
2012-07-19,1376.5100,-1.0062,0.4298,0.3689
2012-07-20,1362.6600,-0.8909,0.3408,0.2228
2012-07-23,1350.5200,-0.9041,-0.0765,0.1653
2012-07-24,1338.3101,-0.0314,-0.1878,-0.1941
2012-07-25,1337.8900,1.6541,-0.3168,-0.1657
2012-07-26,1360.0200,1.9081,-0.1570,-0.0384
2012-07-27,1385.9700,-0.0483,0.1163,0.1387
2012-07-30,1385.3000,-0.4317,0.2775,0.0923
2012-07-31,1379.3199,-0.2900,0.3518,0.1747
2012-08-01,1375.3199,-0.7504,0.4500,0.2594
2012-08-02,1365.0000,1.9040,0.3286,0.2783
2012-08-03,1390.9900,0.2329,0.3739,0.5507
2012-08-06,1394.2300,0.5107,0.0996,0.3536
2012-08-07,1401.3500,0.0621,0.1932,0.1587
2012-08-08,1402.2200,0.0414,0.2749,0.1743
2012-08-09,1402.8000,0.2188,0.3288,0.2413
2012-08-10,1405.8700,-0.1252,0.4867,0.3129
2012-08-13,1404.1100,-0.0128,0.1560,0.3990
2012-08-14,1403.9301,0.1140,0.1152,0.1318
2012-08-15,1405.5300,0.7101,0.0496,0.1150
2012-08-16,1415.5100,0.1872,0.1575,0.1439
2012-08-17,1418.1600,-0.0021,0.1817,0.1617
2012-08-20,1418.1300,-0.3498,0.1448,0.1553
2012-08-21,1413.1700,0.0226,0.1069,0.0739
2012-08-22,1413.4900,-0.8072,0.1127,0.0949
2012-08-23,1402.0800,0.6455,-0.0407,-0.0187
2012-08-24,1411.1300,-0.0489,-0.0517,0.0566
2012-08-27,1410.4399,-0.0808,-0.0912,-0.0513
2012-08-28,1409.3000,0.0844,-0.1044,-0.0897
2012-08-29,1410.4900,-0.7806,-0.0317,-0.0774
2012-08-30,1399.4800,0.5073,-0.1659,-0.1389
2012-08-31,1406.5800,-0.1166,0.0533,-0.0702
2012-09-04,1404.9399,-0.1068,-0.0733,0.0290
2012-09-05,1403.4399,2.0436,-0.0830,-0.0781
2012-09-06,1432.1200,0.4050,0.2698,0.2197
2012-09-07,1437.9200,-0.6148,0.3233,0.2892
2012-09-10,1429.0800,0.3135,0.3477,0.1875
2012-09-11,1433.5601,0.2093,0.3159,0.3426
2012-09-12,1436.5601,1.6310,0.3688,0.3005
2012-09-13,1459.9900,0.3959,0.6553,0.5487
2012-09-14,1465.7700,-0.3125,0.3884,0.6174
2012-09-17,1461.1899,-0.1280,0.2679,0.2871
2012-09-18,1459.3199,0.1186,0.3469,0.2109
2012-09-19,1461.0500,-0.0541,0.3144,0.3141
2012-09-20,1460.2600,-0.0075,0.2703,0.2617
2012-09-21,1460.1500,-0.2233,0.0018,0.2306
2012-09-24,1456.8900,-1.0502,-0.1014,-0.0303
2012-09-25,1441.5900,-0.5737,-0.2243,-0.2370
2012-09-26,1433.3199,0.9649,-0.2984,-0.2740
2012-09-27,1447.1500,-0.4478,-0.1598,-0.1198
2012-09-28,1440.6700,0.2652,-0.2257,-0.2010
2012-10-01,1444.4900,0.0872,-0.1807,-0.1558
2012-10-02,1445.7500,0.3624,-0.1287,-0.1424
2012-10-03,1450.9900,0.7174,0.1085,-0.0584
2012-10-04,1461.4000,-0.0322,0.3231,0.1957
2012-10-05,1460.9301,-0.3457,0.1583,0.2720
2012-10-08,1455.8800,-0.9891,0.1744,0.0859
2012-10-09,1441.4800,-0.6188,-0.0345,0.0080
2012-10-10,1432.5601,0.0195,-0.1516,-0.1175
2012-10-11,1432.8400,-0.2966,-0.2090,-0.1274
2012-10-12,1428.5900,0.8078,-0.3792,-0.2215
2012-10-15,1440.1300,1.0270,-0.2410,-0.2108
2012-10-16,1454.9200,0.4117,-0.0111,-0.0596
2012-10-17,1460.9100,-0.2444,0.2246,0.0498
2012-10-18,1457.3400,-1.6571,0.2857,0.1569
2012-10-19,1433.1899,0.0440,0.0040,0.0062
2012-10-22,1433.8199,-1.4444,0.0603,0.0097
2012-10-23,1413.1100,-0.3085,-0.3123,-0.1534
2012-10-24,1408.7500,0.2996,-0.5364,-0.3119
2012-10-25,1412.9700,-0.0729,-0.5601,-0.4187
2012-10-26,1411.9399,0.0156,-0.5333,-0.4911
2012-10-31,1412.1600,1.0926,-0.2476,-0.4552
2012-11-01,1427.5900,-0.9379,-0.0734,-0.0564
2012-11-02,1414.2000,0.2164,0.0128,-0.1982
2012-11-05,1417.2600,0.7853,0.1002,0.0419
2012-11-06,1428.3900,-2.3705,0.1812,0.1979
2012-11-07,1394.5300,-1.2205,-0.2050,-0.1861
2012-11-08,1377.5100,0.1699,-0.4096,-0.3488
2012-11-09,1379.8500,0.0130,-0.5675,-0.3284
2012-11-12,1380.0300,-0.3985,-0.4079,-0.4857
2012-11-13,1374.5300,-1.3852,-0.5127,-0.4068
2012-11-14,1355.4900,-0.1594,-0.8824,-0.6374
2012-11-15,1353.3300,0.4840,-0.5012,-0.7806
2012-11-16,1359.8800,1.9862,-0.2149,-0.3617
2012-11-19,1386.8900,0.0663,0.0857,0.0978
2012-11-20,1387.8101,0.2320,0.0947,0.0829
2012-11-21,1391.0300,1.3026,0.2004,0.1145
2012-11-23,1409.1500,-0.2030,0.6474,0.3590
2012-11-26,1406.2900,-0.5227,0.6349,0.5240
2012-11-27,1398.9399,0.7856,0.4661,0.4683
2012-11-28,1409.9301,0.4270,0.2742,0.5112
2012-11-29,1415.9500,0.0163,0.3338,0.2960
2012-11-30,1416.1801,-0.4745,0.2974,0.2881
2012-12-03,1409.4600,-0.1710,0.0037,0.1868
2012-12-04,1407.0500,0.1585,0.0090,-0.0213
2012-12-05,1409.2800,0.3307,0.1221,0.0303
2012-12-06,1413.9399,0.2921,0.0473,0.1518
2012-12-07,1418.0699,0.0339,0.0250,0.0823
2012-12-10,1418.5500,0.6549,0.0280,0.0263
2012-12-11,1427.8400,0.0448,0.2164,0.1177
2012-12-12,1428.4800,-0.6321,0.2516,0.1917
2012-12-13,1419.4500,-0.4135,0.1193,0.1248
2012-12-14,1413.5800,1.1871,-0.0042,0.0433
2012-12-17,1430.3600,1.1487,0.1439,0.1649
2012-12-18,1446.7900,-0.7589,0.3297,0.2876
2012-12-19,1435.8101,0.5488,0.0930,0.1726
2012-12-20,1443.6899,-0.9379,0.1771,0.1582
2012-12-21,1430.1500,-0.2440,0.1244,0.0167
2012-12-24,1426.6600,-0.4787,0.1519,0.0719
2012-12-26,1419.8300,-0.1218,-0.1224,0.0623
2012-12-27,1418.1000,-1.1050,-0.3346,-0.1223
2012-12-28,1402.4301,1.6942,-0.3908,-0.4446
2012-12-31,1426.1899,2.5403,-0.2053,-0.0965
2013-01-02,1462.4200,-0.2086,0.3772,0.1876
2013-01-03,1459.3700,0.4865,0.3809,0.2918
2013-01-04,1466.4700,-0.3123,0.5401,0.3959
2013-01-07,1461.8900,-0.3242,0.5046,0.4166
2013-01-08,1457.1500,0.2656,0.6266,0.3853
2013-01-09,1461.0200,0.7597,0.3972,0.5747
2013-01-10,1472.1200,-0.0048,0.1105,0.4485
2013-01-11,1472.0500,-0.0931,0.1442,0.0940
2013-01-14,1470.6801,0.1129,0.0479,0.1102
2013-01-15,1472.3400,0.0197,0.1187,0.0572
2013-01-16,1472.6300,0.5643,0.1755,0.1045
2013-01-17,1480.9399,0.3403,0.2253,0.2309
2013-01-18,1485.9800,0.4428,0.1565,0.2417
2013-01-22,1492.5601,0.1507,0.2311,0.1975
2013-01-23,1494.8101,0.0007,0.2711,0.2195
2013-01-24,1494.8199,0.5445,0.2520,0.2322
2013-01-25,1502.9600,-0.1850,0.3388,0.2937
2013-01-28,1500.1801,0.5106,0.2145,0.2636
2013-01-29,1507.8400,-0.3900,0.2431,0.2567
2013-01-30,1501.9600,-0.2563,0.1044,0.1523
2013-01-31,1498.1100,1.0053,0.0366,0.0529
2013-02-01,1513.1700,-1.1539,0.2033,0.1745
2013-02-04,1495.7100,1.0417,-0.0804,0.0085
2013-02-05,1511.2900,0.0549,0.1231,0.0791
2013-02-06,1512.1200,-0.1805,0.0474,0.1133
2013-02-07,1509.3900,0.5658,0.0822,0.0147
2013-02-08,1517.9301,-0.0606,0.2188,0.1513
2013-02-11,1517.0100,0.1595,0.0424,0.1787
2013-02-12,1519.4301,0.0592,0.2610,0.0592
2013-02-13,1520.3300,0.0691,0.0994,0.2321
2013-02-14,1521.3800,-0.1045,0.1017,0.0950
2013-02-15,1519.7900,0.7336,0.1141,0.0722
2013-02-19,1530.9399,-1.2404,0.1425,0.2024
2013-02-20,1511.9500,-0.6303,-0.0555,-0.0562
2013-02-21,1502.4200,0.8772,-0.1868,-0.1373
2013-02-22,1515.6000,-1.8310,-0.0520,-0.0361
2013-02-25,1487.8500,0.6109,-0.3697,-0.3067
2013-02-26,1496.9399,1.2726,-0.2526,-0.2313
2013-02-27,1515.9900,-0.0864,-0.1655,-0.0360
2013-02-28,1514.6801,0.2324,0.0302,-0.1542
2013-03-01,1518.2000,0.4611,0.1744,0.0592
2013-03-04,1525.2000,0.9566,0.1060,0.2154
2013-03-05,1539.7900,0.1085,0.5701,0.2282
2013-03-06,1541.4600,0.1816,0.4863,0.5033
2013-03-07,1544.2600,0.4481,0.3078,0.4423
2013-03-08,1551.1801,0.3249,0.3959,0.3278
2013-03-11,1556.2200,-0.2403,0.4107,0.3855
2013-03-12,1552.4800,0.1314,0.2938,0.3171
2013-03-13,1554.5200,0.5603,0.1584,0.2705
2013-03-14,1563.2300,-0.1618,0.2335,0.2158
2013-03-15,1560.7000,-0.5510,0.1760,0.1768
2013-03-18,1552.1000,-0.2423,0.0099,0.0720
2013-03-19,1548.3400,0.6697,-0.0844,-0.0261
2013-03-20,1558.7100,-0.8282,0.0667,0.0229
2013-03-21,1545.8000,0.7174,-0.0935,-0.0614
2013-03-22,1556.8900,-0.3340,-0.0680,0.0218
2013-03-25,1551.6899,0.7785,-0.0967,-0.1061
2013-03-26,1563.7700,-0.0588,0.1251,0.0282
2013-03-27,1562.8500,0.4057,0.1554,0.0987
2013-03-28,1569.1899,-0.4474,0.1121,0.1911
2013-04-01,1562.1700,0.5172,0.1748,0.0317
2013-04-02,1570.2500,-1.0546,0.1424,0.2236
2013-04-03,1553.6899,0.4048,0.0213,-0.0293
2013-04-04,1559.9800,-0.4295,-0.0404,0.0758
2013-04-05,1553.2800,0.6303,-0.1021,-0.0960
2013-04-08,1563.0699,0.3544,-0.0654,0.0020
2013-04-09,1568.6100,1.2189,0.0687,-0.0053
2013-04-10,1587.7300,0.3552,0.1862,0.2333
2013-04-11,1593.3700,-0.2837,0.4210,0.2106
2013-04-12,1588.8500,-2.2966,0.3053,0.3192
2013-04-15,1552.3600,1.4307,-0.0097,-0.0692
2013-04-16,1574.5699,-1.4328,0.1215,0.1930
2013-04-17,1552.0100,-0.6701,-0.1757,-0.1004
2013-04-18,1541.6100,0.8848,-0.4905,-0.2457
2013-04-19,1555.2500,0.4662,-0.4071,-0.2964
2013-04-22,1562.5000,1.0419,-0.2822,-0.2825
2013-04-23,1578.7800,0.0006,0.2821,-0.0922
2013-04-24,1578.7900,0.4035,0.0450,0.2415
2013-04-25,1585.1600,-0.1842,0.3526,0.0967
2013-04-26,1582.2400,0.7186,0.4303,0.2752
2013-04-29,1593.6100,0.2485,0.4046,0.4712
2013-04-30,1597.5699,-0.9308,0.3685,0.3820
2013-05-01,1582.7000,0.9408,0.0412,0.1820
2013-05-02,1597.5900,1.0535,0.1971,0.1692
2013-05-03,1614.4200,0.1908,0.3058,0.3195
2013-05-06,1617.5000,0.5230,0.3672,0.2891
2013-05-07,1625.9600,0.4139,0.3357,0.3893
2013-05-08,1632.6899,-0.3687,0.3632,0.3468
2013-05-09,1626.6700,0.4322,0.4526,0.2576
2013-05-10,1633.7000,0.0043,0.3703,0.4494
2013-05-13,1633.7700,1.0142,0.1980,0.3178
2013-05-14,1650.3400,0.5114,0.3350,0.3145
2013-05-15,1658.7800,-0.5010,0.3337,0.3601
2013-05-16,1650.4700,1.0300,0.1804,0.2134
2013-05-17,1667.4700,-0.0708,0.4123,0.3019
2013-05-20,1666.2900,0.1722,0.3283,0.3427
2013-05-21,1669.1600,-0.8274,0.3552,0.3058
2013-05-22,1655.3500,-0.2924,0.0503,0.1857
2013-05-23,1650.5100,-0.0551,-0.0830,0.0015
2013-05-24,1649.6000,0.6341,-0.0087,-0.0791
2013-05-28,1660.0601,-0.7048,-0.0745,0.0825
2013-05-29,1648.3600,0.3670,-0.1805,-0.1648
2013-05-30,1654.4100,-1.4307,-0.1487,-0.1025
2013-05-31,1630.7400,0.5936,-0.2487,-0.3327
2013-06-03,1640.4200,-0.5511,-0.1021,-0.1294
2013-06-04,1631.3800,-1.3780,-0.1847,-0.1661
2013-06-05,1608.9000,0.8490,-0.5213,-0.3547
2013-06-06,1622.5601,1.2832,-0.2636,-0.3279
2013-06-07,1643.3800,-0.0347,-0.1128,-0.0436
2013-06-10,1642.8101,-1.0153,0.1233,-0.1016
2013-06-11,1626.1300,-0.8370,-0.1462,-0.0404
2013-06-12,1612.5200,1.4784,-0.1933,-0.2450
2013-06-13,1636.3600,-0.5885,0.2807,0.0437
2013-06-14,1626.7300,0.7567,0.0426,0.1563
2013-06-17,1639.0400,0.7791,-0.0444,0.1442
2013-06-18,1651.8101,-1.3851,0.0919,0.0737
2013-06-19,1628.9301,-2.5010,0.0286,-0.1215
2013-06-20,1588.1899,0.2670,-0.2490,-0.3333
2013-06-21,1592.4301,-1.2145,-0.4516,-0.1768
2013-06-24,1573.0900,0.9497,-0.5545,-0.5599
2013-06-25,1588.0300,0.9590,-0.5301,-0.3436
2013-06-26,1603.2600,0.6200,-0.5071,-0.3187
2013-06-27,1613.2000,-0.4290,-0.1646,-0.3451
2013-06-28,1606.2800,0.5404,0.1889,-0.2029
2013-07-01,1614.9600,-0.0545,0.2347,0.2392
2013-07-02,1614.0800,0.0824,0.4252,0.1931
2013-07-03,1615.4100,1.0202,0.2832,0.3760
2013-07-05,1631.8900,0.5252,0.2953,0.3882
2013-07-08,1640.4600,0.7230,0.2804,0.3281
2013-07-09,1652.3199,0.0182,0.4713,0.3439
2013-07-10,1652.6200,1.3554,0.3840,0.4057
2013-07-11,1675.0200,0.3086,0.6176,0.5231
2013-07-12,1680.1899,0.1375,0.6522,0.5725
2013-07-15,1682.5000,-0.3709,0.5070,0.5776
2013-07-16,1676.2600,0.2774,0.3573,0.3806
2013-07-17,1680.9100,0.5033,0.2845,0.3457
2013-07-18,1689.3700,0.1610,0.3644,0.3157
2013-07-19,1692.0900,0.2033,0.1690,0.3352
2013-07-22,1695.5300,-0.1852,0.1516,0.1739
2013-07-23,1692.3900,-0.3811,0.0977,0.1033
2013-07-24,1685.9399,0.2556,0.0955,0.0291
